parsing script file: rand_large_180.job
  IOPS 23
  BW 12.557 MB/s
Target zone: Zone 6585 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 3452436480, 524288 sectors, wp 3452439552
Writing 1024 blks to zone 6585 from lba_offset=3072 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 3452436480, 524288 sectors, wp 3452439552

Wrote 524288 B (1 I/Os) in 0.043 sec
  IOPS 22
  BW 12.052 MB/s
Target zone: Zone 22985 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 12050759680, 524288 sectors, wp 12050762752
Writing 1024 blks to zone 22985 from lba_offset=3072 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 12050759680, 524288 sectors, wp 12050762752

Wrote 524288 B (1 I/Os) in 0.044 sec
  IOPS 22
  BW 11.823 MB/s
Target zone: Zone 15865 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 8317829120, 524288 sectors, wp 8317832192
Writing 1024 blks to zone 15865 from lba_offset=3072 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 8317829120, 524288 sectors, wp 8317832192

Wrote 524288 B (1 I/Os) in 0.029 sec
  IOPS 33
  BW 17.674 MB/s
Target zone: Zone 27627 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 14484504576, 524288 sectors, wp 14484507648
Writing 1024 blks to zone 27627 from lba_offset=3072 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 14484504576, 524288 sectors, wp 14484507648

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 439
  BW 230.557 MB/s
Target zone: Zone 4818 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 2526019584, 524288 sectors, wp 2526022656
Writing 1024 blks to zone 4818 from lba_offset=3072 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 2526019584, 524288 sectors, wp 2526022656

Wrote 524288 B (1 I/Os) in 0.025 sec
  IOPS 39
  BW 20.504 MB/s
Target zone: Zone 4376 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 2294284288, 524288 sectors, wp 2294287360
Writing 1024 blks to zone 4376 from lba_offset=3072 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 2294284288, 524288 sectors, wp 2294287360

Wrote 524288 B (1 I/Os) in 0.021 sec
  IOPS 45
  BW 23.912 MB/s
Target zone: Zone 2818 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 1477443584, 524288 sectors, wp 1477446656
Writing 1024 blks to zone 2818 from lba_offset=3072 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 1477443584, 524288 sectors, wp 1477446656

Wrote 524288 B (1 I/Os) in 0.020 sec
  IOPS 48
  BW 25.206 MB/s
Target zone: Zone 22692 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 11897143296, 524288 sectors, wp 11897146368
Writing 1024 blks to zone 22692 from lba_offset=3072 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 11897143296, 524288 sectors, wp 11897146368

Wrote 524288 B (1 I/Os) in 0.042 sec
  IOPS 23
  BW 12.297 MB/s
Target zone: Zone 26577 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13934002176, 524288 sectors, wp 13934005248
Writing 1024 blks to zone 26577 from lba_offset=3072 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13934002176, 524288 sectors, wp 13934005248

Wrote 524288 B (1 I/Os) in 0.035 sec
  IOPS 27
  BW 14.648 MB/s
Target zone: Zone 14928 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7826571264, 524288 sectors, wp 7826574336
Writing 1024 blks to zone 14928 from lba_offset=3072 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7826571264, 524288 sectors, wp 7826574336

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 441
  BW 231.269 MB/s
Target zone: Zone 25968 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13614710784, 524288 sectors, wp 13614713856
Writing 1024 blks to zone 25968 from lba_offset=3072 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13614710784, 524288 sectors, wp 13614713856

Wrote 524288 B (1 I/Os) in 0.028 sec
  IOPS 35
  BW 18.356 MB/s
Target zone: Zone 8347 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 4376231936, 524288 sectors, wp 4376235008
Writing 1024 blks to zone 8347 from lba_offset=3072 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 4376231936, 524288 sectors, wp 4376235008

Wrote 524288 B (1 I/Os) in 0.028 sec
  IOPS 35
  BW 18.607 MB/s
------processing script (5/5)------
Target zone: Zone 21996 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 11532238848, 524288 sectors, wp 11532242944
Writing 1024 blks to zone 21996 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 11532238848, 524288 sectors, wp 11532242944

Wrote 524288 B (1 I/Os) in 0.023 sec
  IOPS 42
  BW 22.184 MB/s
Target zone: Zone 4056 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 2126512128, 524288 sectors, wp 2126516224
Writing 1024 blks to zone 4056 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 2126512128, 524288 sectors, wp 2126516224

Wrote 524288 B (1 I/Os) in 0.027 sec
  IOPS 35
  BW 18.766 MB/s
Target zone: Zone 24940 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13075742720, 524288 sectors, wp 13075746816
Writing 1024 blks to zone 24940 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13075742720, 524288 sectors, wp 13075746816

Wrote 524288 B (1 I/Os) in 0.028 sec
  IOPS 34
  BW 18.098 MB/s
Target zone: Zone 8583 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 4499963904, 524288 sectors, wp 4499968000
Writing 1024 blks to zone 8583 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 4499963904, 524288 sectors, wp 4499968000

Wrote 524288 B (1 I/Os) in 0.023 sec
  IOPS 42
  BW 22.193 MB/s
Target zone: Zone 25293 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13260816384, 524288 sectors, wp 13260820480
Writing 1024 blks to zone 25293 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13260816384, 524288 sectors, wp 13260820480

Wrote 524288 B (1 I/Os) in 0.021 sec
  IOPS 45
  BW 23.863 MB/s
Target zone: Zone 127 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 66584576, 524288 sectors, wp 66588672
Writing 1024 blks to zone 127 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 66584576, 524288 sectors, wp 66588672

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 441
  BW 231.269 MB/s
Target zone: Zone 21558 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 11302600704, 524288 sectors, wp 11302604800
Writing 1024 blks to zone 21558 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 11302600704, 524288 sectors, wp 11302604800

Wrote 524288 B (1 I/Os) in 0.024 sec
  IOPS 41
  BW 21.768 MB/s
Target zone: Zone 17784 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 9323937792, 524288 sectors, wp 9323941888
Writing 1024 blks to zone 17784 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 9323937792, 524288 sectors, wp 9323941888

Wrote 524288 B (1 I/Os) in 0.049 sec
  IOPS 20
  BW 10.502 MB/s
Target zone: Zone 11416 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 5985271808, 524288 sectors, wp 5985275904
Writing 1024 blks to zone 11416 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 5985271808, 524288 sectors, wp 5985275904

Wrote 524288 B (1 I/Os) in 0.032 sec
  IOPS 30
  BW 16.215 MB/s
Target zone: Zone 3621 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 1898446848, 524288 sectors, wp 1898450944
Writing 1024 blks to zone 3621 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 1898446848, 524288 sectors, wp 1898450944

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 437
  BW 229.247 MB/s
Target zone: Zone 13667 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7165444096, 524288 sectors, wp 7165448192
Writing 1024 blks to zone 13667 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7165444096, 524288 sectors, wp 7165448192

Wrote 524288 B (1 I/Os) in 0.027 sec
  IOPS 35
  BW 18.807 MB/s
Target zone: Zone 9861 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 5170003968, 524288 sectors, wp 5170008064
Writing 1024 blks to zone 9861 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 5170003968, 524288 sectors, wp 5170008064

Wrote 524288 B (1 I/Os) in 0.063 sec
  IOPS 15
  BW 8.244 MB/s
Target zone: Zone 12381 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 6491209728, 524288 sectors, wp 6491213824
Writing 1024 blks to zone 12381 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 6491209728, 524288 sectors, wp 6491213824

Wrote 524288 B (1 I/Os) in 0.024 sec
  IOPS 40
  BW 21.043 MB/s
Target zone: Zone 5684 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 2980052992, 524288 sectors, wp 2980057088
Writing 1024 blks to zone 5684 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 2980052992, 524288 sectors, wp 2980057088

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 443
  BW 232.294 MB/s
Target zone: Zone 18572 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 9737076736, 524288 sectors, wp 9737080832
Writing 1024 blks to zone 18572 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 9737076736, 524288 sectors, wp 9737080832

Wrote 524288 B (1 I/Os) in 0.041 sec
  IOPS 24
  BW 12.750 MB/s
Target zone: Zone 20586 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 10792992768, 524288 sectors, wp 10792996864
Writing 1024 blks to zone 20586 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 10792992768, 524288 sectors, wp 10792996864

Wrote 524288 B (1 I/Os) in 0.035 sec
  IOPS 27
  BW 14.606 MB/s
Target zone: Zone 5579 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 2925002752, 524288 sectors, wp 2925006848
Writing 1024 blks to zone 5579 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 2925002752, 524288 sectors, wp 2925006848

Wrote 524288 B (1 I/Os) in 0.029 sec
  IOPS 33
  BW 17.710 MB/s
Target zone: Zone 29201 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 15309733888, 524288 sectors, wp 15309737984
Writing 1024 blks to zone 29201 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 15309733888, 524288 sectors, wp 15309737984

Wrote 524288 B (1 I/Os) in 0.031 sec
  IOPS 31
  BW 16.764 MB/s
Target zone: Zone 6081 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 3188195328, 524288 sectors, wp 3188199424
Writing 1024 blks to zone 6081 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 3188195328, 524288 sectors, wp 3188199424

Wrote 524288 B (1 I/Os) in 0.026 sec
  IOPS 37
  BW 19.541 MB/s
Target zone: Zone 15332 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 8038383616, 524288 sectors, wp 8038387712
Writing 1024 blks to zone 15332 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 8038383616, 524288 sectors, wp 8038387712

Wrote 524288 B (1 I/Os) in 0.035 sec
  IOPS 27
  BW 14.642 MB/s
Target zone: Zone 2355 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 1234698240, 524288 sectors, wp 1234702336
Writing 1024 blks to zone 2355 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 1234698240, 524288 sectors, wp 1234702336

Wrote 524288 B (1 I/Os) in 0.002 sec
  IOPS 430
  BW 225.694 MB/s
Target zone: Zone 12682 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 6649020416, 524288 sectors, wp 6649024512
Writing 1024 blks to zone 12682 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 6649020416, 524288 sectors, wp 6649024512

Wrote 524288 B (1 I/Os) in 0.025 sec
  IOPS 38
  BW 20.256 MB/s
Target zone: Zone 17496 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 9172942848, 524288 sectors, wp 9172946944
Writing 1024 blks to zone 17496 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 9172942848, 524288 sectors, wp 9172946944

Wrote 524288 B (1 I/Os) in 0.021 sec
  IOPS 47
  BW 24.731 MB/s
Target zone: Zone 17245 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 9041346560, 524288 sectors, wp 9041350656
Writing 1024 blks to zone 17245 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 9041346560, 524288 sectors, wp 9041350656

Wrote 524288 B (1 I/Os) in 0.026 sec
  IOPS 37
  BW 19.546 MB/s
Target zone: Zone 26578 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13934526464, 524288 sectors, wp 13934530560
Writing 1024 blks to zone 26578 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13934526464, 524288 sectors, wp 13934530560

Wrote 524288 B (1 I/Os) in 0.027 sec
  IOPS 36
  BW 19.069 MB/s
Target zone: Zone 8982 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 4709154816, 524288 sectors, wp 4709158912
Writing 1024 blks to zone 8982 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 4709154816, 524288 sectors, wp 4709158912

Wrote 524288 B (1 I/Os) in 0.036 sec
  IOPS 27
  BW 14.239 MB/s
Target zone: Zone 22564 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 11830034432, 524288 sectors, wp 11830038528
Writing 1024 blks to zone 22564 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 11830034432, 524288 sectors, wp 11830038528

Wrote 524288 B (1 I/Os) in 0.045 sec
  IOPS 21
  BW 11.512 MB/s
Target zone: Zone 25736 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13493075968, 524288 sectors, wp 13493080064
Writing 1024 blks to zone 25736 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13493075968, 524288 sectors, wp 13493080064

Wrote 524288 B (1 I/Os) in 0.026 sec
  IOPS 37
  BW 19.838 MB/s
Target zone: Zone 18011 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 9442951168, 524288 sectors, wp 9442955264
Writing 1024 blks to zone 18011 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 9442951168, 524288 sectors, wp 9442955264

Wrote 524288 B (1 I/Os) in 0.027 sec
  IOPS 36
  BW 19.257 MB/s
Target zone: Zone 2920 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 1530920960, 524288 sectors, wp 1530925056
Writing 1024 blks to zone 2920 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 1530920960, 524288 sectors, wp 1530925056

Wrote 524288 B (1 I/Os) in 0.011 sec
  IOPS 87
  BW 45.789 MB/s
Target zone: Zone 26399 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13840678912, 524288 sectors, wp 13840683008
Writing 1024 blks to zone 26399 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13840678912, 524288 sectors, wp 13840683008

Wrote 524288 B (1 I/Os) in 0.045 sec
  IOPS 22
  BW 11.617 MB/s
Target zone: Zone 26243 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13758889984, 524288 sectors, wp 13758894080
Writing 1024 blks to zone 26243 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13758889984, 524288 sectors, wp 13758894080

Wrote 524288 B (1 I/Os) in 0.028 sec
  IOPS 34
  BW 18.184 MB/s
Target zone: Zone 16577 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 8691122176, 524288 sectors, wp 8691126272
Writing 1024 blks to zone 16577 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 8691122176, 524288 sectors, wp 8691126272

Wrote 524288 B (1 I/Os) in 0.021 sec
  IOPS 46
  BW 24.231 MB/s
Target zone: Zone 13580 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7119831040, 524288 sectors, wp 7119835136
Writing 1024 blks to zone 13580 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7119831040, 524288 sectors, wp 7119835136

Wrote 524288 B (1 I/Os) in 0.031 sec
  IOPS 31
  BW 16.555 MB/s
Target zone: Zone 2934 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 1538260992, 524288 sectors, wp 1538265088
Writing 1024 blks to zone 2934 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 1538260992, 524288 sectors, wp 1538265088

Wrote 524288 B (1 I/Os) in 0.007 sec
  IOPS 126
  BW 66.181 MB/s
Target zone: Zone 14521 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7613186048, 524288 sectors, wp 7613190144
Writing 1024 blks to zone 14521 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 7613186048, 524288 sectors, wp 7613190144

Wrote 524288 B (1 I/Os) in 0.028 sec
  IOPS 35
  BW 18.704 MB/s
Target zone: Zone 6793 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 3561488384, 524288 sectors, wp 3561492480
Writing 1024 blks to zone 6793 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 3561488384, 524288 sectors, wp 3561492480

Wrote 524288 B (1 I/Os) in 0.015 sec
  IOPS 65
  BW 34.146 MB/s
Target zone: Zone 25027 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13121355776, 524288 sectors, wp 13121359872
Writing 1024 blks to zone 25027 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13121355776, 524288 sectors, wp 13121359872

Wrote 524288 B (1 I/Os) in 0.040 sec
  IOPS 24
  BW 12.892 MB/s
Target zone: Zone 19064 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 9995026432, 524288 sectors, wp 9995030528
Writing 1024 blks to zone 19064 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 9995026432, 524288 sectors, wp 9995030528

Wrote 524288 B (1 I/Os) in 0.026 sec
  IOPS 38
  BW 19.939 MB/s
Target zone: Zone 3068 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 1608515584, 524288 sectors, wp 1608519680
Writing 1024 blks to zone 3068 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 1608515584, 524288 sectors, wp 1608519680

Wrote 524288 B (1 I/Os) in 0.007 sec
  IOPS 126
  BW 66.340 MB/s
Target zone: Zone 26509 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13898350592, 524288 sectors, wp 13898354688
Writing 1024 blks to zone 26509 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 13898350592, 524288 sectors, wp 13898354688

Wrote 524288 B (1 I/Os) in 0.029 sec
  IOPS 34
  BW 18.072 MB/s
Target zone: Zone 27324 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 14325645312, 524288 sectors, wp 14325649408
Writing 1024 blks to zone 27324 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 14325645312, 524288 sectors, wp 14325649408

Wrote 524288 B (1 I/Os) in 0.005 sec
  IOPS 170
  BW 89.149 MB/s
Target zone: Zone 24493 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 12841385984, 524288 sectors, wp 12841390080
Writing 1024 blks to zone 24493 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 12841385984, 524288 sectors, wp 12841390080

Wrote 524288 B (1 I/Os) in 0.028 sec
  IOPS 35
  BW 18.411 MB/s
Target zone: Zone 11271 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 5909250048, 524288 sectors, wp 5909254144
Writing 1024 blks to zone 11271 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 5909250048, 524288 sectors, wp 5909254144

Wrote 524288 B (1 I/Os) in 0.026 sec
  IOPS 38
  BW 20.128 MB/s
Target zone: Zone 6312 / 29809, type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 3309305856, 524288 sectors, wp 3309309952
Writing 1024 blks to zone 6312 from lba_offset=4096 iosize=524288, (1/1)
zone type 0x3 (Sequential-write-preferred), cond 0x1 (Empty), need_reset 0, non_seq 0, LBA 3309305856, 524288 sectors, wp 3309309952

Wrote 524288 B (1 I/Os) in 0.008 sec
  IOPS 123
  BW 64.895 MB/s
